instance_id,seed,objective_bw,lr_seed_bw,wmsf_seed_bw,initial_incumbent_bw,improved_over_seed,improvement_abs,improvement_pct,accepted_moves,rejected_moves,best_iteration,runtime_seconds,time_to_best_seconds
complete6,5,15.0,15.0,15.0,15.0,False,0.0,0.0,0,400,0,0.017419613000129175,0.0
complete6,6,15.0,15.0,15.0,15.0,False,0.0,0.0,0,400,0,0.016596166999988782,0.0
complete6,7,15.0,15.0,15.0,15.0,False,0.0,0.0,0,400,0,0.016575751000345917,0.0
complete6,8,15.0,15.0,15.0,15.0,False,0.0,0.0,0,400,0,0.01665630399975271,0.0
complete6,9,15.0,15.0,15.0,15.0,False,0.0,0.0,0,400,0,0.01659135999989303,0.0
complete6,10,15.0,15.0,15.0,15.0,False,0.0,0.0,0,400,0,0.016494912000325712,0.0
complete6,11,15.0,15.0,15.0,15.0,False,0.0,0.0,0,400,0,0.0166437699999733,0.0
complete6,12,15.0,15.0,15.0,15.0,False,0.0,0.0,0,400,0,0.017092752000280598,0.0
complete6,13,15.0,15.0,15.0,15.0,False,0.0,0.0,0,400,0,0.01707029999988663,0.0
complete6,14,15.0,15.0,15.0,15.0,False,0.0,0.0,0,400,0,0.016846456000166654,0.0
complete6,15,15.0,15.0,15.0,15.0,False,0.0,0.0,0,400,0,0.01660789199968349,0.0
complete6,16,15.0,15.0,15.0,15.0,False,0.0,0.0,0,400,0,0.016579969999838795,0.0
complete6,17,15.0,15.0,15.0,15.0,False,0.0,0.0,0,400,0,0.016534825999769964,0.0
complete6,18,15.0,15.0,15.0,15.0,False,0.0,0.0,0,400,0,0.016631488000257377,0.0
complete6,19,15.0,15.0,15.0,15.0,False,0.0,0.0,0,400,0,0.01650790000030611,0.0
complete7,0,21.0,21.0,21.0,21.0,False,0.0,0.0,0,400,0,0.021331868000288523,0.0
complete7,1,21.0,21.0,21.0,21.0,False,0.0,0.0,0,400,0,0.021305705000031594,0.0
complete7,2,21.0,21.0,21.0,21.0,False,0.0,0.0,0,400,0,0.02149247400029708,0.0
complete7,3,21.0,21.0,21.0,21.0,False,0.0,0.0,0,400,0,0.021395339000264357,0.0
complete7,4,21.0,21.0,21.0,21.0,False,0.0,0.0,0,400,0,0.021280689999912283,0.0
complete7,5,21.0,21.0,21.0,21.0,False,0.0,0.0,0,400,0,0.021348117000343336,0.0
complete7,6,21.0,21.0,21.0,21.0,False,0.0,0.0,0,400,0,0.02132833199993911,0.0
complete7,7,21.0,21.0,21.0,21.0,False,0.0,0.0,0,400,0,0.021327115000076446,0.0
complete7,8,21.0,21.0,21.0,21.0,False,0.0,0.0,0,400,0,0.02134397000008903,0.0
complete7,9,21.0,21.0,21.0,21.0,False,0.0,0.0,0,400,0,0.02128874399977576,0.0
complete7,10,21.0,21.0,21.0,21.0,False,0.0,0.0,0,400,0,0.021298990000104823,0.0
complete7,11,21.0,21.0,21.0,21.0,False,0.0,0.0,0,400,0,0.02128890499989211,0.0
complete7,12,21.0,21.0,21.0,21.0,False,0.0,0.0,0,400,0,0.021438661000047432,0.0
complete7,13,21.0,21.0,21.0,21.0,False,0.0,0.0,0,400,0,0.021268955999858008,0.0
complete7,14,21.0,21.0,21.0,21.0,False,0.0,0.0,0,400,0,0.021248979999654694,0.0
complete7,15,21.0,21.0,21.0,21.0,False,0.0,0.0,0,400,0,0.021365779000007024,0.0
complete7,16,21.0,21.0,21.0,21.0,False,0.0,0.0,0,400,0,0.021411481000086496,0.0
complete7,17,21.0,21.0,21.0,21.0,False,0.0,0.0,0,400,0,0.021346411999729753,0.0
complete7,18,21.0,21.0,21.0,21.0,False,0.0,0.0,0,400,0,0.02126086899988877,0.0
complete7,19,21.0,21.0,21.0,21.0,False,0.0,0.0,0,400,0,0.021274901000197133,0.0
complete8,0,28.0,28.0,28.0,28.0,False,0.0,0.0,0,400,0,0.02683911900021485,0.0
complete8,1,28.0,28.0,28.0,28.0,False,0.0,0.0,0,400,0,0.026881554999818036,0.0
complete8,2,28.0,28.0,28.0,28.0,False,0.0,0.0,0,400,0,0.026596257999699446,0.0
complete8,3,28.0,28.0,28.0,28.0,False,0.0,0.0,0,400,0,0.02686745199980578,0.0
complete8,4,28.0,28.0,28.0,28.0,False,0.0,0.0,0,400,0,0.027331116999903315,0.0
complete8,5,28.0,28.0,28.0,28.0,False,0.0,0.0,0,400,0,0.02684820399963428,0.0
complete8,6,28.0,28.0,28.0,28.0,False,0.0,0.0,0,400,0,0.026474890999907075,0.0
complete8,7,28.0,28.0,28.0,28.0,False,0.0,0.0,0,400,0,0.026476994999939052,0.0
complete8,8,28.0,28.0,28.0,28.0,False,0.0,0.0,0,400,0,0.026469527000244852,0.0
complete8,9,28.0,28.0,28.0,28.0,False,0.0,0.0,0,400,0,0.02645844099970418,0.0
complete8,10,28.0,28.0,28.0,28.0,False,0.0,0.0,0,400,0,0.027154913999765995,0.0
complete8,11,28.0,28.0,28.0,28.0,False,0.0,0.0,0,400,0,0.02655849999973725,0.0
complete8,12,28.0,28.0,28.0,28.0,False,0.0,0.0,0,400,0,0.02654116499979864,0.0
complete8,13,28.0,28.0,28.0,28.0,False,0.0,0.0,0,400,0,0.02669995599990216,0.0
complete8,14,28.0,28.0,28.0,28.0,False,0.0,0.0,0,400,0,0.026472989000012603,0.0
complete8,15,28.0,28.0,28.0,28.0,False,0.0,0.0,0,400,0,0.026451790000010078,0.0
complete8,16,28.0,28.0,28.0,28.0,False,0.0,0.0,0,400,0,0.026512194000133604,0.0
complete8,17,28.0,28.0,28.0,28.0,False,0.0,0.0,0,400,0,0.026428885999848717,0.0
complete8,18,28.0,28.0,28.0,28.0,False,0.0,0.0,0,400,0,0.02649407600029008,0.0
complete8,19,28.0,28.0,28.0,28.0,False,0.0,0.0,0,400,0,0.026406229000258463,0.0
complete9,0,36.0,36.0,36.0,36.0,False,0.0,0.0,0,400,0,0.033345048999763094,0.0
complete9,1,36.0,36.0,36.0,36.0,False,0.0,0.0,0,400,0,0.03351820100033365,0.0
complete9,2,36.0,36.0,36.0,36.0,False,0.0,0.0,0,400,0,0.03351447699969867,0.0
complete9,3,36.0,36.0,36.0,36.0,False,0.0,0.0,0,400,0,0.033729771000253095,0.0
complete9,4,36.0,36.0,36.0,36.0,False,0.0,0.0,0,400,0,0.033297206000042934,0.0
complete9,5,36.0,36.0,36.0,36.0,False,0.0,0.0,0,400,0,0.033619941000324616,0.0
complete9,6,36.0,36.0,36.0,36.0,False,0.0,0.0,0,400,0,0.03346853299990471,0.0
complete9,7,36.0,36.0,36.0,36.0,False,0.0,0.0,0,400,0,0.03354103899982874,0.0
complete9,8,36.0,36.0,36.0,36.0,False,0.0,0.0,0,400,0,0.03460500500023045,0.0
complete9,9,36.0,36.0,36.0,36.0,False,0.0,0.0,0,400,0,0.034210959000120056,0.0
complete9,10,36.0,36.0,36.0,36.0,False,0.0,0.0,0,400,0,0.03350721500009968,0.0
complete9,11,36.0,36.0,36.0,36.0,False,0.0,0.0,0,400,0,0.03352738800003863,0.0
complete9,12,36.0,36.0,36.0,36.0,False,0.0,0.0,0,400,0,0.03367794799987678,0.0
complete9,13,36.0,36.0,36.0,36.0,False,0.0,0.0,0,400,0,0.03479816099979871,0.0
complete9,14,36.0,36.0,36.0,36.0,False,0.0,0.0,0,400,0,0.03537349299995185,0.0
complete9,15,36.0,36.0,36.0,36.0,False,0.0,0.0,0,400,0,0.034510094999859575,0.0
complete9,16,36.0,36.0,36.0,36.0,False,0.0,0.0,0,400,0,0.033497340000394615,0.0
complete9,17,36.0,36.0,36.0,36.0,False,0.0,0.0,0,400,0,0.03345599600015703,0.0
complete9,18,36.0,36.0,36.0,36.0,False,0.0,0.0,0,400,0,0.03330597000012858,0.0
complete9,19,36.0,36.0,36.0,36.0,False,0.0,0.0,0,400,0,0.03424328400024024,0.0
daio_receiver,0,63398.0,63509.0,68910.0,63509.0,True,111.0,0.17477837786770378,1,399,2,5.2216150609997385,0.015484904999993887
daio_receiver,1,63398.0,63509.0,68910.0,63509.0,True,111.0,0.17477837786770378,1,399,1,5.331726462999995,0.014166473999921436
daio_receiver,2,63398.0,63509.0,68910.0,63509.0,True,111.0,0.17477837786770378,1,399,3,5.405710891000126,0.017297839000093518
daio_receiver,3,63398.0,63509.0,68910.0,63509.0,True,111.0,0.17477837786770378,1,399,1,5.417847401000017,0.014650773000084882
daio_receiver,4,63398.0,63509.0,68910.0,63509.0,True,111.0,0.17477837786770378,1,399,1,5.175396655999975,0.014471707999746286
daio_receiver,5,63398.0,63509.0,68910.0,63509.0,True,111.0,0.17477837786770378,1,399,1,5.328500393000013,0.014631966999786528
daio_receiver,6,63398.0,63509.0,68910.0,63509.0,True,111.0,0.17477837786770378,1,399,1,5.373708009999973,0.014402002000224456
daio_receiver,7,63398.0,63509.0,68910.0,63509.0,True,111.0,0.17477837786770378,1,399,1,5.474094320999939,0.014492557999801647
daio_receiver,8,63398.0,63509.0,68910.0,63509.0,True,111.0,0.17477837786770378,1,399,1,5.336220662999949,0.014547619000040868
daio_receiver,9,63398.0,63509.0,68910.0,63509.0,True,111.0,0.17477837786770378,1,399,1,5.359785041000123,0.014295942999979161
daio_receiver,10,63398.0,63509.0,68910.0,63509.0,True,111.0,0.17477837786770378,1,399,1,5.441951171000255,0.014360156999828178
daio_receiver,11,63398.0,63509.0,68910.0,63509.0,True,111.0,0.17477837786770378,1,399,1,5.296175928000139,0.014356147999933455
daio_receiver,12,63398.0,63509.0,68910.0,63509.0,True,111.0,0.17477837786770378,1,399,1,5.4155800960002125,0.014326982000056887
daio_receiver,13,63398.0,63509.0,68910.0,63509.0,True,111.0,0.17477837786770378,1,399,1,5.498480663000009,0.014389860999926896
daio_receiver,14,63398.0,63509.0,68910.0,63509.0,True,111.0,0.17477837786770378,1,399,1,5.304504851000274,0.014650093000000197
daio_receiver,15,63398.0,63509.0,68910.0,63509.0,True,111.0,0.17477837786770378,1,399,2,5.200324718000047,0.015556789000129356
daio_receiver,16,63398.0,63509.0,68910.0,63509.0,True,111.0,0.17477837786770378,1,399,1,5.379962247000094,0.01467478700033098
daio_receiver,17,63398.0,63509.0,68910.0,63509.0,True,111.0,0.17477837786770378,1,399,1,5.377425508000215,0.01480241700028273
daio_receiver,18,63398.0,63509.0,68910.0,63509.0,True,111.0,0.17477837786770378,1,399,1,5.322280847999991,0.014358012999764469
daio_receiver,19,63398.0,63509.0,68910.0,63509.0,True,111.0,0.17477837786770378,1,399,1,5.412671619000321,0.014605432999815093
dene,0,2.0,2.0,2.0,2.0,False,0.0,0.0,0,400,0,0.0037660789998881228,0.0
dene,1,2.0,2.0,2.0,2.0,False,0.0,0.0,0,400,0,0.0036285160003899364,0.0
dene,2,2.0,2.0,2.0,2.0,False,0.0,0.0,0,400,0,0.003510515000016312,0.0
dene,3,2.0,2.0,2.0,2.0,False,0.0,0.0,0,400,0,0.003342163000070286,0.0
dene,4,2.0,2.0,2.0,2.0,False,0.0,0.0,0,400,0,0.0034017579996543645,0.0
dene,5,2.0,2.0,2.0,2.0,False,0.0,0.0,0,400,0,0.0034630489999472047,0.0
dene,6,2.0,2.0,2.0,2.0,False,0.0,0.0,0,400,0,0.0034551170001577702,0.0
dene,7,2.0,2.0,2.0,2.0,False,0.0,0.0,0,400,0,0.003531487999680394,0.0
dene,8,2.0,2.0,2.0,2.0,False,0.0,0.0,0,400,0,0.003569162000076176,0.0
dene,9,2.0,2.0,2.0,2.0,False,0.0,0.0,0,400,0,0.003548845999830519,0.0
dene,10,2.0,2.0,2.0,2.0,False,0.0,0.0,0,400,0,0.0035445229996184935,0.0
dene,11,2.0,2.0,2.0,2.0,False,0.0,0.0,0,400,0,0.0033446160000494274,0.0
dene,12,2.0,2.0,2.0,2.0,False,0.0,0.0,0,400,0,0.0034084700000676094,0.0
dene,13,2.0,2.0,2.0,2.0,False,0.0,0.0,0,400,0,0.003435279999848717,0.0
dene,14,2.0,2.0,2.0,2.0,False,0.0,0.0,0,400,0,0.0033492140000817017,0.0
dene,15,2.0,2.0,2.0,2.0,False,0.0,0.0,0,400,0,0.003413892000025953,0.0
dene,16,2.0,2.0,2.0,2.0,False,0.0,0.0,0,400,0,0.003474030000234052,0.0
dene,17,2.0,2.0,2.0,2.0,False,0.0,0.0,0,400,0,0.0034157019999838667,0.0
dene,18,2.0,2.0,2.0,2.0,False,0.0,0.0,0,400,0,0.0033528649996696913,0.0
dene,19,2.0,2.0,2.0,2.0,False,0.0,0.0,0,400,0,0.003411954000057449,0.0
dsip,0,62462.0,66206.0,64675.0,64675.0,True,2213.0,3.4217240046385773,3,397,4,8.213113614000122,0.07678295400000934
dsip,1,62462.0,66206.0,64675.0,64675.0,True,2213.0,3.4217240046385773,3,397,4,8.271983811000155,0.07590750400004254
dsip,2,62462.0,66206.0,64675.0,64675.0,True,2213.0,3.4217240046385773,3,397,4,8.23786648899977,0.07572410800003126
dsip,3,62462.0,66206.0,64675.0,64675.0,True,2213.0,3.4217240046385773,3,397,4,8.313284749000104,0.08243271499986804
dsip,4,62462.0,66206.0,64675.0,64675.0,True,2213.0,3.4217240046385773,3,397,7,8.270750233999934,0.14517249799973797
dsip,5,62462.0,66206.0,64675.0,64675.0,True,2213.0,3.4217240046385773,3,397,8,8.26008226399972,0.15136126999959743
dsip,6,62462.0,66206.0,64675.0,64675.0,True,2213.0,3.4217240046385773,3,397,4,8.296051163999891,0.07580632399958631
dsip,7,62462.0,66206.0,64675.0,64675.0,True,2213.0,3.4217240046385773,3,397,3,8.326070723000157,0.05807580800001233
dsip,8,62462.0,66206.0,64675.0,64675.0,True,2213.0,3.4217240046385773,3,397,3,8.279335904000163,0.0592904200002522
dsip,9,62462.0,66206.0,64675.0,64675.0,True,2213.0,3.4217240046385773,3,397,4,8.247077572000308,0.07813067000006413
dsip,10,62462.0,66206.0,64675.0,64675.0,True,2213.0,3.4217240046385773,3,397,4,8.218896438999764,0.07566591199974937
dsip,11,62462.0,66206.0,64675.0,64675.0,True,2213.0,3.4217240046385773,3,397,4,8.191230742000698,0.07593819100020482
dsip,12,62462.0,66206.0,64675.0,64675.0,True,2213.0,3.4217240046385773,3,397,4,8.229206129999511,0.07580375999987155
dsip,13,62462.0,66206.0,64675.0,64675.0,True,2213.0,3.4217240046385773,3,397,5,8.209397078999245,0.09346216799985996
dsip,14,62462.0,66206.0,64675.0,64675.0,True,2213.0,3.4217240046385773,3,397,5,8.24898540400045,0.09409379200042167
dsip,15,62462.0,66206.0,64675.0,64675.0,True,2213.0,3.4217240046385773,3,397,4,8.20656491599948,0.07614429199929873
dsip,16,62462.0,66206.0,64675.0,64675.0,True,2213.0,3.4217240046385773,3,397,6,8.233040322000306,0.11958390499967209
dsip,17,62462.0,66206.0,64675.0,64675.0,True,2213.0,3.4217240046385773,3,397,4,8.280856681999467,0.07640087100025994
dsip,18,62462.0,66206.0,64675.0,64675.0,True,2213.0,3.4217240046385773,3,397,3,8.164345137000055,0.057356024000000616
dsip,19,62462.0,66206.0,64675.0,64675.0,True,2213.0,3.4217240046385773,3,397,4,8.242617281000093,0.0755442209992907
ecc,0,96836.0,96836.0,98377.0,96836.0,False,0.0,0.0,0,400,0,0.838638730000639,0.0
ecc,1,96836.0,96836.0,98377.0,96836.0,False,0.0,0.0,0,400,0,0.8530879959998856,0.0
ecc,2,96836.0,96836.0,98377.0,96836.0,False,0.0,0.0,0,400,0,0.8626833280004575,0.0
ecc,3,96836.0,96836.0,98377.0,96836.0,False,0.0,0.0,0,400,0,0.8450054989998534,0.0
ecc,4,96836.0,96836.0,98377.0,96836.0,False,0.0,0.0,0,400,0,0.8244085549995361,0.0
ecc,5,96836.0,96836.0,98377.0,96836.0,False,0.0,0.0,0,400,0,0.876321968999946,0.0
ecc,6,96836.0,96836.0,98377.0,96836.0,False,0.0,0.0,0,400,0,0.8483579639996606,0.0
ecc,7,96836.0,96836.0,98377.0,96836.0,False,0.0,0.0,0,400,0,0.855117871999937,0.0
ecc,8,96836.0,96836.0,98377.0,96836.0,False,0.0,0.0,0,400,0,0.9273799510001481,0.0
ecc,9,96836.0,96836.0,98377.0,96836.0,False,0.0,0.0,0,400,0,0.8685382339999705,0.0
ecc,10,96836.0,96836.0,98377.0,96836.0,False,0.0,0.0,0,400,0,0.86585010699946,0.0
ecc,11,96836.0,96836.0,98377.0,96836.0,False,0.0,0.0,0,400,0,0.8624153550008486,0.0
ecc,12,96836.0,96836.0,98377.0,96836.0,False,0.0,0.0,0,400,0,0.8713467790003051,0.0
ecc,13,96836.0,96836.0,98377.0,96836.0,False,0.0,0.0,0,400,0,0.8570533889997023,0.0
ecc,14,96836.0,96836.0,98377.0,96836.0,False,0.0,0.0,0,400,0,0.8541790079998464,0.0
ecc,15,96836.0,96836.0,98377.0,96836.0,False,0.0,0.0,0,400,0,0.8432856589997755,0.0
ecc,16,96836.0,96836.0,98377.0,96836.0,False,0.0,0.0,0,400,0,0.8603627000002234,0.0
ecc,17,96836.0,96836.0,98377.0,96836.0,False,0.0,0.0,0,400,0,0.8709943700005169,0.0
ecc,18,96836.0,96836.0,98377.0,96836.0,False,0.0,0.0,0,400,0,0.8431090289996064,0.0
ecc,19,96836.0,96836.0,98377.0,96836.0,False,0.0,0.0,0,400,0,0.872382884000217,0.0
example,0,32173.0,32173.0,32703.0,32173.0,False,0.0,0.0,0,400,0,0.01081655299913109,0.0
example,1,32173.0,32173.0,32703.0,32173.0,False,0.0,0.0,0,400,0,0.01038910199986276,0.0
example,2,32173.0,32173.0,32703.0,32173.0,False,0.0,0.0,0,400,0,0.010315773000002082,0.0
example,3,32173.0,32173.0,32703.0,32173.0,False,0.0,0.0,0,400,0,0.010325267999178322,0.0
example,4,32173.0,32173.0,32703.0,32173.0,False,0.0,0.0,0,400,0,0.010274725999806833,0.0
example,5,32173.0,32173.0,32703.0,32173.0,False,0.0,0.0,0,400,0,0.010385061999841128,0.0
example,6,32173.0,32173.0,32703.0,32173.0,False,0.0,0.0,0,400,0,0.010252985999613884,0.0
example,7,32173.0,32173.0,32703.0,32173.0,False,0.0,0.0,0,400,0,0.010379794000073161,0.0
example,8,32173.0,32173.0,32703.0,32173.0,False,0.0,0.0,0,400,0,0.010302514000613883,0.0
example,9,32173.0,32173.0,32703.0,32173.0,False,0.0,0.0,0,400,0,0.010437571999318607,0.0
example,10,32173.0,32173.0,32703.0,32173.0,False,0.0,0.0,0,400,0,0.010393812999609509,0.0
example,11,32173.0,32173.0,32703.0,32173.0,False,0.0,0.0,0,400,0,0.010281480000230658,0.0
example,12,32173.0,32173.0,32703.0,32173.0,False,0.0,0.0,0,400,0,0.010432852000121784,0.0
example,13,32173.0,32173.0,32703.0,32173.0,False,0.0,0.0,0,400,0,0.010469494000062696,0.0
example,14,32173.0,32173.0,32703.0,32173.0,False,0.0,0.0,0,400,0,0.010356664999562781,0.0
example,15,32173.0,32173.0,32703.0,32173.0,False,0.0,0.0,0,400,0,0.010386216999904718,0.0
example,16,32173.0,32173.0,32703.0,32173.0,False,0.0,0.0,0,400,0,0.010478431000592536,0.0
example,17,32173.0,32173.0,32703.0,32173.0,False,0.0,0.0,0,400,0,0.0103519120002602,0.0
example,18,32173.0,32173.0,32703.0,32173.0,False,0.0,0.0,0,400,0,0.010271750999891083,0.0
example,19,32173.0,32173.0,32703.0,32173.0,False,0.0,0.0,0,400,0,0.010350882999773603,0.0
example-bad1,0,4494.0,4494.0,4494.0,4494.0,False,0.0,0.0,0,400,0,0.00597715200001403,0.0
example-bad1,1,4494.0,4494.0,4494.0,4494.0,False,0.0,0.0,0,400,0,0.006011067000144976,0.0
example-bad1,2,4494.0,4494.0,4494.0,4494.0,False,0.0,0.0,0,400,0,0.005956925000646152,0.0
example-bad1,3,4494.0,4494.0,4494.0,4494.0,False,0.0,0.0,0,400,0,0.0059470650003277115,0.0
example-bad1,4,4494.0,4494.0,4494.0,4494.0,False,0.0,0.0,0,400,0,0.006073075000131212,0.0
example-bad1,5,4494.0,4494.0,4494.0,4494.0,False,0.0,0.0,0,400,0,0.0059727900006691925,0.0
example-bad1,6,4494.0,4494.0,4494.0,4494.0,False,0.0,0.0,0,400,0,0.005975926000246545,0.0
example-bad1,7,4494.0,4494.0,4494.0,4494.0,False,0.0,0.0,0,400,0,0.006066668999665126,0.0
example-bad1,8,4494.0,4494.0,4494.0,4494.0,False,0.0,0.0,0,400,0,0.005963211000562296,0.0
example-bad1,9,4494.0,4494.0,4494.0,4494.0,False,0.0,0.0,0,400,0,0.006028408999554813,0.0
example-bad1,10,4494.0,4494.0,4494.0,4494.0,False,0.0,0.0,0,400,0,0.006022493999807921,0.0
example-bad1,11,4494.0,4494.0,4494.0,4494.0,False,0.0,0.0,0,400,0,0.0060079640006733825,0.0
example-bad1,12,4494.0,4494.0,4494.0,4494.0,False,0.0,0.0,0,400,0,0.005981464000797132,0.0
example-bad1,13,4494.0,4494.0,4494.0,4494.0,False,0.0,0.0,0,400,0,0.0060618569996222504,0.0
example-bad1,14,4494.0,4494.0,4494.0,4494.0,False,0.0,0.0,0,400,0,0.00636316899999656,0.0
example-bad1,15,4494.0,4494.0,4494.0,4494.0,False,0.0,0.0,0,400,0,0.006024831999638991,0.0
example-bad1,16,4494.0,4494.0,4494.0,4494.0,False,0.0,0.0,0,400,0,0.006012265999743249,0.0
example-bad1,17,4494.0,4494.0,4494.0,4494.0,False,0.0,0.0,0,400,0,0.0059901340000578784,0.0
example-bad1,18,4494.0,4494.0,4494.0,4494.0,False,0.0,0.0,0,400,0,0.005961687000308302,0.0
example-bad1,19,4494.0,4494.0,4494.0,4494.0,False,0.0,0.0,0,400,0,0.006007590999615786,0.0
example-bad2,0,15205.0,15205.0,15205.0,15205.0,False,0.0,0.0,0,400,0,0.007465943999704905,0.0
example-bad2,1,15205.0,15205.0,15205.0,15205.0,False,0.0,0.0,0,400,0,0.007436389999384119,0.0
example-bad2,2,15205.0,15205.0,15205.0,15205.0,False,0.0,0.0,0,400,0,0.007504259999222995,0.0
example-bad2,3,15205.0,15205.0,15205.0,15205.0,False,0.0,0.0,0,400,0,0.007498762999603059,0.0
example-bad2,4,15205.0,15205.0,15205.0,15205.0,False,0.0,0.0,0,400,0,0.007448321000083524,0.0
example-bad2,5,15205.0,15205.0,15205.0,15205.0,False,0.0,0.0,0,400,0,0.0075985079993188265,0.0
example-bad2,6,15205.0,15205.0,15205.0,15205.0,False,0.0,0.0,0,400,0,0.00748832399949606,0.0
example-bad2,7,15205.0,15205.0,15205.0,15205.0,False,0.0,0.0,0,400,0,0.007387534000372398,0.0
example-bad2,8,15205.0,15205.0,15205.0,15205.0,False,0.0,0.0,0,400,0,0.007479333999981463,0.0
example-bad2,9,15205.0,15205.0,15205.0,15205.0,False,0.0,0.0,0,400,0,0.007421842999974615,0.0
example-bad2,10,15205.0,15205.0,15205.0,15205.0,False,0.0,0.0,0,400,0,0.007447545000104583,0.0
example-bad2,11,15205.0,15205.0,15205.0,15205.0,False,0.0,0.0,0,400,0,0.007520201000261295,0.0
example-bad2,12,15205.0,15205.0,15205.0,15205.0,False,0.0,0.0,0,400,0,0.007474050000382704,0.0
example-bad2,13,15205.0,15205.0,15205.0,15205.0,False,0.0,0.0,0,400,0,0.007447260999470018,0.0
example-bad2,14,15205.0,15205.0,15205.0,15205.0,False,0.0,0.0,0,400,0,0.0074667019998742035,0.0
example-bad2,15,15205.0,15205.0,15205.0,15205.0,False,0.0,0.0,0,400,0,0.007519130999753543,0.0
example-bad2,16,15205.0,15205.0,15205.0,15205.0,False,0.0,0.0,0,400,0,0.0074414529999558,0.0
example-bad2,17,15205.0,15205.0,15205.0,15205.0,False,0.0,0.0,0,400,0,0.0075298519996067625,0.0
example-bad2,18,15205.0,15205.0,15205.0,15205.0,False,0.0,0.0,0,400,0,0.007552791999842157,0.0
example-bad2,19,15205.0,15205.0,15205.0,15205.0,False,0.0,0.0,0,400,0,0.007505110000238346,0.0
example-bad3,0,1165.0,1165.0,1165.0,1165.0,False,0.0,0.0,0,400,0,0.006140170000435319,0.0
example-bad3,1,1165.0,1165.0,1165.0,1165.0,False,0.0,0.0,0,400,0,0.006052226999599952,0.0
example-bad3,2,1165.0,1165.0,1165.0,1165.0,False,0.0,0.0,0,400,0,0.006272915999943507,0.0
example-bad3,3,1165.0,1165.0,1165.0,1165.0,False,0.0,0.0,0,400,0,0.006176846000016667,0.0
example-bad3,4,1165.0,1165.0,1165.0,1165.0,False,0.0,0.0,0,400,0,0.006120691999967676,0.0
example-bad3,5,1165.0,1165.0,1165.0,1165.0,False,0.0,0.0,0,400,0,0.006122096000581223,0.0
example-bad3,6,1165.0,1165.0,1165.0,1165.0,False,0.0,0.0,0,400,0,0.006123881000348774,0.0
example-bad3,7,1165.0,1165.0,1165.0,1165.0,False,0.0,0.0,0,400,0,0.0061749639999106876,0.0
example-bad3,8,1165.0,1165.0,1165.0,1165.0,False,0.0,0.0,0,400,0,0.00608106600066094,0.0
example-bad3,9,1165.0,1165.0,1165.0,1165.0,False,0.0,0.0,0,400,0,0.006175265000820218,0.0
example-bad3,10,1165.0,1165.0,1165.0,1165.0,False,0.0,0.0,0,400,0,0.006290695999268792,0.0
example-bad3,11,1165.0,1165.0,1165.0,1165.0,False,0.0,0.0,0,400,0,0.0061226709995025885,0.0
example-bad3,12,1165.0,1165.0,1165.0,1165.0,False,0.0,0.0,0,400,0,0.006014741999933904,0.0
example-bad3,13,1165.0,1165.0,1165.0,1165.0,False,0.0,0.0,0,400,0,0.006014196999785781,0.0
example-bad3,14,1165.0,1165.0,1165.0,1165.0,False,0.0,0.0,0,400,0,0.006022255000061705,0.0
example-bad3,15,1165.0,1165.0,1165.0,1165.0,False,0.0,0.0,0,400,0,0.005979537999337481,0.0
example-bad3,16,1165.0,1165.0,1165.0,1165.0,False,0.0,0.0,0,400,0,0.0059880070002691355,0.0
example-bad3,17,1165.0,1165.0,1165.0,1165.0,False,0.0,0.0,0,400,0,0.005979548999675899,0.0
example-bad3,18,1165.0,1165.0,1165.0,1165.0,False,0.0,0.0,0,400,0,0.0060877569994772784,0.0
example-bad3,19,1165.0,1165.0,1165.0,1165.0,False,0.0,0.0,0,400,0,0.006063808000362769,0.0
example-rev,0,118.0,118.0,118.0,118.0,False,0.0,0.0,0,400,0,0.009939189000760962,0.0
example-rev,1,118.0,118.0,118.0,118.0,False,0.0,0.0,0,400,0,0.009921814999870548,0.0
example-rev,2,118.0,118.0,118.0,118.0,False,0.0,0.0,0,400,0,0.009906741000122565,0.0
example-rev,3,118.0,118.0,118.0,118.0,False,0.0,0.0,0,400,0,0.009929840000040713,0.0
example-rev,4,118.0,118.0,118.0,118.0,False,0.0,0.0,0,400,0,0.010068399000374484,0.0
example-rev,5,118.0,118.0,118.0,118.0,False,0.0,0.0,0,400,0,0.009984282000004896,0.0
example-rev,6,118.0,118.0,118.0,118.0,False,0.0,0.0,0,400,0,0.010075412999867694,0.0
example-rev,7,118.0,118.0,118.0,118.0,False,0.0,0.0,0,400,0,0.009931284000231244,0.0
example-rev,8,118.0,118.0,118.0,118.0,False,0.0,0.0,0,400,0,0.009995057000196539,0.0
example-rev,9,118.0,118.0,118.0,118.0,False,0.0,0.0,0,400,0,0.009926503000315279,0.0
example-rev,10,118.0,118.0,118.0,118.0,False,0.0,0.0,0,400,0,0.009804109000469907,0.0
example-rev,11,118.0,118.0,118.0,118.0,False,0.0,0.0,0,400,0,0.009867168999335263,0.0
example-rev,12,118.0,118.0,118.0,118.0,False,0.0,0.0,0,400,0,0.009899497000333213,0.0
example-rev,13,118.0,118.0,118.0,118.0,False,0.0,0.0,0,400,0,0.010030379999989236,0.0
example-rev,14,118.0,118.0,118.0,118.0,False,0.0,0.0,0,400,0,0.009991625000111526,0.0
